"sep=#"
Timestamp#Gadget#ScreenW (px)#ScreenH (px)#ScreenW (cm)#ScreenH (cm)#System_keyboard#Keyboard type#Interaction style#Orientation#Time presented in task#Source text hidden in task#Cursor manipulation allowed#Phrase repetition allowed#Test session name#Corpus filepath#Username#Source phrase ID#P: Source phrase text#|P|: Source phrase length#T: Transcribed phrase text#|T|: Transcribed phrase length#IS: Input stream#|IS|: Input stream length#C#INF#F#IF#IFc#IFe#Time#KSPC: Keystrokes per character#KSPS: Keystrokes per second#CPS: Characters per second#WPM: Words per minute#WPMadjusted#TER: Total error rate#CER: Corrected error rate#NCER: Not corrected error rate#CBRER: Corrected-But-Right error rate#CAWER: Corrected-And-Wrong error rate#CE: Correction Efficiency#PC: Participant Conscientiousness#UB: Utilized Bandwidth#WB: Wasted Bandwidth#
2022-01-13 14:47:26.026#samsung-SM-G900F#1080#1920#6,50#11,50#Samsung keyboard#default#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#212#universities are too expensive#30#universities are too exspensive#31#universities are too exspensive#31#30#1#0#0#0#0#13,39#1,000#2,241#2,24#26,89#26,02#3,23%#0,00%#3,23%#0,00%#0,00%#NaN#0,00#96,77%#3,23%
2022-01-13 15:01:42.042#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#123#communicate through email#25#communicate through email#25#communicate through email#25#25#0#0#0#0#0#12,89#1,000#1,862#1,86#22,34#22,34#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:01:58.058#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#134#the kids are very excited#25#the ids are very excited#24#the ids are very excited#24#24#1#0#0#0#0#13,41#1,000#1,715#1,72#20,58#19,76#4,00%#0,00%#4,00%#0,00%#0,00%#NaN#0,00#96,00%#4,00%
2022-01-13 15:02:19.019#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#121#this watch is too expensive#27#this watch is too expensive#27#this watch is too expensive#27#27#0#0#0#0#0#18,14#1,000#1,433#1,43#17,20#17,20#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:02:33.033#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#24#love means many things#22#love means many things#22#love means many things#22#22#0#0#0#0#0#11,80#1,000#1,780#1,78#21,36#21,36#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:02:56.056#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#291#sharp cheese keeps the mind sharp#33#sharo cheese keeps the mind sharp#33#sharo cheese keeps the mind sharp#33#32#1#0#0#0#0#20,46#1,000#1,564#1,56#18,77#18,20#3,03%#0,00%#3,03%#0,00%#0,00%#NaN#0,00#96,97%#3,03%
2022-01-13 15:03:14.014#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#300#sign the withdrawal slip#24#sign the withdrawal slip#24#sign the withdrawal slip#24#24#0#0#0#0#0#14,94#1,000#1,539#1,54#18,47#18,47#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:03:32.032#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#324#you should visit a doctor#25#you should visit the doctor#27#you should visit the doctor#27#24#3#0#0#0#0#13,90#1,000#1,870#1,87#22,44#19,95#11,11%#0,00%#11,11%#0,00%#0,00%#NaN#0,00#88,89%#11,11%
2022-01-13 15:03:56.056#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#470#i cannot believe i ate the whole thing#38#i cannot believe i ate the whole thing#38#i cannot believe i ate the whole thing#38#38#0#0#0#0#0#20,56#1,000#1,800#1,80#21,60#21,60#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:04:17.017#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#388#that sticker needs to be validated#34#that sticker needs to be validated#34#that sticker needs to be validated#34#34#0#0#0#0#0#17,84#1,000#1,850#1,85#22,20#22,20#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-13 15:04:35.035#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-josip#MacKenzie500_assetFile#josip#298#six daughters and seven sons#28#six daughters and seven sons#28#six daughters and seven sons#28#28#0#0#0#0#0#14,61#1,000#1,848#1,85#22,18#22,18#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
