"sep=#"
Timestamp#Gadget#ScreenW (px)#ScreenH (px)#ScreenW (cm)#ScreenH (cm)#System_keyboard#Keyboard type#Interaction style#Orientation#Time presented in task#Source text hidden in task#Cursor manipulation allowed#Phrase repetition allowed#Test session name#Corpus filepath#Username#Source phrase ID#P: Source phrase text#|P|: Source phrase length#T: Transcribed phrase text#|T|: Transcribed phrase length#IS: Input stream#|IS|: Input stream length#C#INF#F#IF#IFc#IFe#Time#KSPC: Keystrokes per character#KSPS: Keystrokes per second#CPS: Characters per second#WPM: Words per minute#WPMadjusted#TER: Total error rate#CER: Corrected error rate#NCER: Not corrected error rate#CBRER: Corrected-But-Right error rate#CAWER: Corrected-And-Wrong error rate#CE: Correction Efficiency#PC: Participant Conscientiousness#UB: Utilized Bandwidth#WB: Wasted Bandwidth#
2022-01-15 16:19:19.019#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#258#mystery of the lost lagoon#26#mystery of the lost lagoon#26#mystery of the lost lagoon#26#26#0#0#0#0#0#10,92#1,000#2,290#2,29#27,48#27,48#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:19:38.038#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#323#a psychiatrist will help you#28#a psychiatrist will help you#28#a psychiatrist will help you#28#28#0#0#0#0#0#17,46#1,000#1,547#1,55#18,56#18,56#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:19:53.053#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#93#the laser printer is jammed#27#the laser printer isjammed#26#the laser printer isjammed#26#26#1#0#0#0#0#12,36#1,000#2,022#2,02#24,27#23,37#3,70%#0,00%#3,70%#0,00%#0,00%#NaN#0,00#96,30%#3,70%
2022-01-15 16:20:14.014#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#449#arguing with the boss is futile#31#arguing with the boss is futile#31#arguing with the boss is futile#31#31#0#0#0#0#0#17,76#1,000#1,690#1,69#20,27#20,27#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:20:33.033#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#23#great disturbance in the force#30#great disturbance in the force#30#great disturbance in the force#30#30#0#0#0#0#0#15,35#1,000#1,889#1,89#22,67#22,67#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:20:45.045#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#74#he is still on our team#23#he is still on our team#23#he is still on our team#23#23#0#0#0#0#0#9,50#1,000#2,316#2,32#27,79#27,79#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:21:01.001#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#335#that is a very odd question#27#that is a very odd question#27#that is a very odd question#27#27#0#0#0#0#0#13,25#1,000#1,962#1,96#23,54#23,54#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
2022-01-15 16:21:25.025#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#234#the pen is mightier than the sword#34#the pen is mghtier than the seord#33#the pen is mghtier than the seord#33#32#2#0#0#0#0#20,67#1,000#1,548#1,55#18,58#17,49#5,88%#0,00%#5,88%#0,00%#0,00%#NaN#0,00#94,12%#5,88%
2022-01-15 16:21:39.039#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#419#the location of the crime#25#the location of te crime#24#the location of te crime#24#24#1#0#0#0#0#10,79#1,000#2,132#2,13#25,58#24,56#4,00%#0,00%#4,00%#0,00%#0,00%#NaN#0,00#96,00%#4,00%
2022-01-15 16:21:48.048#samsung-SM-G900F#1080#1920#6,50#11,50#Hexagonal Keyboard#qwerty#One-handed#Portrait#true#false#false#false#session1-mario#MacKenzie500_assetFile#mario#34#i agree with you#16#i agree with you#16#i agree with you#16#16#0#0#0#0#0#6,71#1,000#2,234#2,23#26,81#26,81#0,00%#0,00%#0,00%#0,00%#0,00%#NaN#NaN#100,00%#0,00%
